id,session_id,timestamp,signal_type,frequency,bandwidth,rssi,antenna_id,location
8136,room01_20250709_151402,2025-07-09 14:15:18.130846,ADS-B 1090,1090,1,-27.9460985555152,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8137,room01_20250709_151402,2025-07-09 14:15:18.130846,LTE 1800,1710,1,-33.755558455257656,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8138,room01_20250709_151402,2025-07-09 14:15:18.130846,LTE 1800,1722,1,-34.89892739128813,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8139,room01_20250709_151402,2025-07-09 14:15:18.130846,LTE 1800,1735,1,-35.92471798186959,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8140,room01_20250709_151402,2025-07-09 14:15:18.130846,LTE 1800,1748,1,-36.43684934183217,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8141,room01_20250709_151402,2025-07-09 14:15:18.130846,LTE 1800,1760,1,-36.756730837273146,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8142,room01_20250709_151402,2025-07-09 14:15:21.162374,RC Low Band,27,1,-24.159996118529907,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8143,room01_20250709_151402,2025-07-09 14:15:21.162374,RC Aircraft,35,1,-22.810367393149438,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8144,room01_20250709_151402,2025-07-09 14:15:21.162374,RC Ground,40,1,-22.836407322021465,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8145,room01_20250709_151402,2025-07-09 14:15:21.162374,TETRA / Emergency,380,1,-6.5091099326149715,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8146,room01_20250709_151402,2025-07-09 14:15:21.162374,TETRA / Emergency,385,1,-6.838777198576508,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8147,room01_20250709_151402,2025-07-09 14:15:21.162374,TETRA / Emergency,390,1,-7.983985322314419,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8148,room01_20250709_151402,2025-07-09 14:15:21.162374,TETRA / Emergency,395,1,-6.226655439739099,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8149,room01_20250709_151402,2025-07-09 14:15:21.162374,TETRA / Emergency,400,1,-6.486106565930985,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8150,room01_20250709_151402,2025-07-09 14:15:21.162374,LoRa / ISM 433,433,1,-4.9877787832882365,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8151,room01_20250709_151402,2025-07-09 14:15:21.162374,ISM 868,869,1,-10.786116708156646,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8152,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 UL,880,1,-21.513212706002676,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8153,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 UL,889,1,-21.62387793763841,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8154,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 UL,898,1,-21.10077981463409,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8155,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 UL,906,1,-16.80157168375473,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8156,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 UL,915,1,-19.775285004561393,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8157,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 DL,925,1,-12.437079373751281,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8158,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 DL,934,1,-7.285655578815442,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8159,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 DL,942,1,-10.888008902996493,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8160,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 DL,951,1,-24.232535051514866,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8161,room01_20250709_151402,2025-07-09 14:15:21.162374,GSM 900 DL,960,1,-18.079291854215327,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8162,room01_20250709_151402,2025-07-09 14:15:21.162374,FM Radio,88,1,-15.305100210678667,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8163,room01_20250709_151402,2025-07-09 14:15:21.162374,FM Radio,93,1,-9.390867487157166,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8164,room01_20250709_151402,2025-07-09 14:15:21.162374,FM Radio,98,1,-8.14695551716971,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8165,room01_20250709_151402,2025-07-09 14:15:21.162374,FM Radio,103,1,-11.585898423902464,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8166,room01_20250709_151402,2025-07-09 14:15:21.162374,FM Radio,108,1,-15.421594028307677,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8167,room01_20250709_151402,2025-07-09 14:15:21.162374,Airband (AM),118,1,-17.67657287027137,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8168,room01_20250709_151402,2025-07-09 14:15:21.162374,Airband (AM),123,1,-11.463062497522893,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8169,room01_20250709_151402,2025-07-09 14:15:21.162374,Airband (AM),128,1,-8.560408807797838,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8170,room01_20250709_151402,2025-07-09 14:15:21.162374,Airband (AM),132,1,-11.052844641952898,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8171,room01_20250709_151402,2025-07-09 14:15:21.162374,Airband (AM),137,1,-17.027803952129084,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8172,room01_20250709_151402,2025-07-09 14:15:21.162374,AIS / Marine,162,1,-21.582028543496907,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8173,room01_20250709_151402,2025-07-09 14:15:21.162374,ADS-B 1090,1090,1,-27.859737417892593,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8174,room01_20250709_151402,2025-07-09 14:15:21.162374,LTE 1800,1710,1,-33.789451445009774,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8175,room01_20250709_151402,2025-07-09 14:15:21.162374,LTE 1800,1722,1,-35.190190632824155,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8176,room01_20250709_151402,2025-07-09 14:15:21.162374,LTE 1800,1735,1,-36.59473884049972,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8177,room01_20250709_151402,2025-07-09 14:15:21.162374,LTE 1800,1748,1,-36.431970756594964,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8178,room01_20250709_151402,2025-07-09 14:15:21.162374,LTE 1800,1760,1,-36.876435739982504,rtl-sdr-1,0101000020110F0000000000005059EABF00000000C090BD3F
8179,room01_20250709_151402,2025-07-09 14:15:24.124261,RC Low Band,27,1,-24.26818337706432,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8180,room01_20250709_151402,2025-07-09 14:15:24.124261,RC Aircraft,35,1,-22.80436688939777,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8181,room01_20250709_151402,2025-07-09 14:15:24.124261,RC Ground,40,1,-22.81289705952541,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8182,room01_20250709_151402,2025-07-09 14:15:24.124261,TETRA / Emergency,380,1,-6.576805327815745,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8183,room01_20250709_151402,2025-07-09 14:15:24.124261,TETRA / Emergency,385,1,-6.347595469097724,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8184,room01_20250709_151402,2025-07-09 14:15:24.124261,TETRA / Emergency,390,1,-5.956779573396203,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8185,room01_20250709_151402,2025-07-09 14:15:24.124261,TETRA / Emergency,395,1,-5.711217060835465,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8186,room01_20250709_151402,2025-07-09 14:15:24.124261,TETRA / Emergency,400,1,-6.235623585320116,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8187,room01_20250709_151402,2025-07-09 14:15:24.124261,LoRa / ISM 433,433,1,-5.55567339833404,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8188,room01_20250709_151402,2025-07-09 14:15:24.124261,ISM 868,869,1,-11.470393152450445,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8189,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 UL,880,1,-22.12642456718584,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8190,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 UL,889,1,-20.043538954294288,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8191,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 UL,898,1,-19.350306224972428,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8192,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 UL,906,1,-14.684396379735325,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8193,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 UL,915,1,-19.116103325461363,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8194,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 DL,925,1,-8.266927304295926,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8195,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 DL,934,1,-7.613165620193747,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8196,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 DL,942,1,-7.875793262066628,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8197,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 DL,951,1,-26.486926476573103,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8198,room01_20250709_151402,2025-07-09 14:15:24.124261,GSM 900 DL,960,1,-21.964356439318816,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8199,room01_20250709_151402,2025-07-09 14:15:24.124261,FM Radio,88,1,-16.01609921683626,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8200,room01_20250709_151402,2025-07-09 14:15:24.124261,FM Radio,93,1,-9.56630922262544,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8201,room01_20250709_151402,2025-07-09 14:15:24.124261,FM Radio,98,1,-8.263205632180188,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8202,room01_20250709_151402,2025-07-09 14:15:24.124261,FM Radio,103,1,-11.47725501618855,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8203,room01_20250709_151402,2025-07-09 14:15:24.124261,FM Radio,108,1,-15.140073967124328,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8204,room01_20250709_151402,2025-07-09 14:15:24.124261,Airband (AM),118,1,-17.98407675720738,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8205,room01_20250709_151402,2025-07-09 14:15:24.124261,Airband (AM),123,1,-11.472023156660649,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8206,room01_20250709_151402,2025-07-09 14:15:24.124261,Airband (AM),128,1,-8.772035533064106,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8207,room01_20250709_151402,2025-07-09 14:15:24.124261,Airband (AM),132,1,-10.924237939420022,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8208,room01_20250709_151402,2025-07-09 14:15:24.124261,Airband (AM),137,1,-16.20349607413164,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8209,room01_20250709_151402,2025-07-09 14:15:24.124261,AIS / Marine,162,1,-21.29241248168974,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8210,room01_20250709_151402,2025-07-09 14:15:24.124261,ADS-B 1090,1090,1,-28.026296705097387,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8211,room01_20250709_151402,2025-07-09 14:15:24.124261,LTE 1800,1710,1,-31.948381340951542,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8212,room01_20250709_151402,2025-07-09 14:15:24.124261,LTE 1800,1722,1,-35.005823491613356,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8213,room01_20250709_151402,2025-07-09 14:15:24.124261,LTE 1800,1735,1,-36.69474032368856,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8214,room01_20250709_151402,2025-07-09 14:15:24.124261,LTE 1800,1748,1,-36.60189115637256,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
8215,room01_20250709_151402,2025-07-09 14:15:24.124261,LTE 1800,1760,1,-36.83469761632041,rtl-sdr-1,0101000020110F00000000000000ACA9BF0000000080EDB8BF
